price_usd;comuna;habitaciones;ba�o;area_construida;area_total
221606;PuenteAlto;3;3;94;180
1285318;LasCondes;5;5;353;1638
315124;EstaciónCentral;7;2;170;294
1099168;Colina;6;6;380;3600
326737;LaFlorida;6;3;154;237
130760;Maipú;3;2;1;1
2216065;LasCondes;3;9;644;3460
155666;LaGranja;6;6;158;213
1307478;LaReina;5;5;393;2180
1063711;Colina;7;5;410;5000
326737;LaFlorida;6;3;154;200
709141;LaReina;5;4;176;293
819944;Vitacura;4;2;337;165
74720;SanBernardo;3;1;45;120
797783;Santiago;5;3;220;310
174346;Maipú;4;2;115;136
186800;Maipú;3;2;88;138
317828;LaFlorida;4;3;109;211
1617727;Vitacura;10;7;600;6000
68493;Melipilla;3;1;89;230
112080;PuenteAlto;3;2;80;98
249066;LoBarnechea;3;2;77;248
518559;Pudahuel;4;4;165;532
154238;Peñalolén;5;2;180;110
387811;Peñalolén;3;4;140;300
88643;PuenteAlto;4;2;87;90
363745;Providencia;3;1;79;144
155666;Maipú;3;1;69;138
562880;LaReina;5;4;170;245
1161218;Vitacura;4;4;200;400
109465;Maipú;4;1;70;140
460941;LaFlorida;5;4;194;454
1050415;Santiago;6;4;636;298
242715;PuenteAlto;3;2;118;241
113325;LaFlorida;3;1;61;124
190582;Maipú;4;2;110;125
117451;ElBosque;3;1;88;115
593905;Providencia;7;3;200;350
1325207;LoBarnechea;5;5;378;900
161893;LaFlorida;2;1;98;150
174346;Maipú;3;1;70;140
111457;Pudahuel;2;1;53;125
102117;PuenteAlto;3;1;67;105
343490;LaFlorida;3;1;100;522
111690;LaFlorida;3;1;65;65
616066;Colina;3;4;192;500
243767;ElBosque;3;1;80;360
1085872;LoBarnechea;5;4;249;1900
105729;Pudahuel;3;2;93;162
731301;Colina;5;5;5000;278
205479;Macul;3;2;92;150
155125;LaFlorida;3;1;89;120
97136;Colina;11;4;184;184
292653;LaFlorida;4;3;134;185
177285;Independencia;5;3;200;380
975068;Providencia;13;15;298;176
1674902;LoBarnechea;5;4;260;1226
118306;Maipú;3;2;70;70
704709;LaReina;4;4;179;300
1139057;LoBarnechea;5;5;320;1200
748587;Vitacura;3;4;134;231
237119;SanBernardo;4;3;116;158
740166;LaReina;5;4;190;510
136986;Renca;3;2;108;156
195517;PuenteAlto;3;3;83;120
93400;Quilicura;2;2;52;67
746814;LasCondes;3;3;204;204
205479;PuenteAlto;3;3;74;220
193026;Huechuraba;2;2;171;180
670537;LoBarnechea;3;2;170;250
243767;Quilicura;4;3;113;115
479452;Peñaflor;7;6;325;5000
90909;Quilicura;5;2;60;70
216731;LaFlorida;3;2;85;105
180573;PedroAguirreCerda;5;3;141;176
762326;LasCondes;4;4;171;554
279224;LaFlorida;3;3;100;100
126316;PuenteAlto;3;2;92;84
203878;PadreHurtado;3;3;85;177
1218836;LoBarnechea;6;5;330;2514
731878;Pirque;10;5;5250;5250
933998;LasCondes;6;5;325;1035
728518;Colina;6;2;235;550
80946;PuenteAlto;2;1;90;85
105853;PuenteAlto;4;1;79;79
330012;LaCisterna;8;5;300;500
132964;Maipú;4;2;160;187
593905;Vitacura;4;3;100;250
598337;LasCondes;5;3;197;300
1183064;SanBernardo;7;6;450;5000
143213;Conchalí;7;2;153;180
156277;LaFlorida;3;2;78;110
236613;Recoleta;5;2;180;300
59776;LaFlorida;3;1;62;62
354570;Huechuraba;4;4;200;375
206316;Macul;5;2;110;180
487534;LaReina;3;2;128;233
80946;LaFlorida;3;1;60;60
684932;Santiago;5;3;200;390
1218836;Providencia;3;2;233;753
1861494;LoBarnechea;7;6;472;1670
281445;Santiago;4;4;250;250
522105;Santiago;11;4;303;156
547945;Ñuñoa;4;2;140;300
793351;LasCondes;5;3;210;309
1240996;Ñuñoa;6;3;352;703
1444874;LoBarnechea;4;4;420;1600
99626;SanBernardo;3;1;121;160
85928;PuenteAlto;3;2;70;84
190582;Maipú;5;3;103;120
496887;Conchalí;4;2;140;512
93400;Quilicura;3;1;80;80
1772852;LoBarnechea;5;5;562;1000
80946;PuenteAlto;3;1;48;200
166781;Buin;3;2;75;116
77210;Maipú;2;1;54;80
180573;Quilicura;3;2;77;114
864265;Colina;6;5;280;880
161893;LoEspejo;5;2;60;80
624930;LaReina;5;4;180;390
598337;LaReina;4;3;152;333
102117;PuenteAlto;3;1;67;105
224159;Maipú;5;3;100;165
175069;Tiltil;3;3;116;245
485679;Macul;3;1;131;588
435866;Curacaví;4;3;0;0
421052;Peñalolén;4;3;108;260
80946;SanBernardo;4;2;43;63
156986;PuenteAlto;3;3;68;85
230386;QuintaNormal;4;2;185;185
195014;PuenteAlto;3;2;97;233
155666;PedroAguirreCerda;6;2;85;245
1329196;LoBarnechea;4;4;310;730
168120;CerroNavia;4;1;104;160
527423;Peñalolén;4;4;156;280
246575;Maipú;4;3;96;176
124533;SanBernardo;2;2;115;90
110834;ElBosque;3;1;80;162
155666;PuenteAlto;4;1;0;0
407223;Maipú;6;3;139;450
1329639;LasCondes;4;4;1173;268
173101;Maipú;5;2;105;182
99626;Quilicura;3;2;46;87
629362;Colina;4;8;5000;5000
363435;LaFlorida;3;3;104;300
476454;Peñalolén;3;3;145;280
473225;SanMiguel;6;3;136;399
158780;Buin;5;3;123;132
151930;Pudahuel;3;2;87;136
571745;Vitacura;3;2;90;255
209215;Pirque;3;2;0;0
753462;LaReina;4;3;571;158
237429;EstaciónCentral;3;2;180;200
1263157;Vitacura;3;3;204;519
531412;Santiago;4;3;146;196
161893;Renca;4;2;89;221
93400;PuenteAlto;4;1;61;61
470116;LaReina;5;3;133;300
452077;LasCondes;2;2;114;266
397252;Maipú;3;1;70;699
1014958;Vitacura;3;3;235;365
70984;SanBernardo;2;1;0;0
297011;ElBosque;4;2;110;900
105853;PadreHurtado;8;2;100;320
85928;PuenteAlto;3;1;58;134
659146;LasCondes;3;2;139;418
236613;SanMiguel;2;1;200;200
205479;CerroNavia;3;2;124;300
633795;Santiago;10;5;579;579
629362;LasCondes;5;3;147;250
247821;Cerrillos;3;1;130;200
124533;LaReina;3;1;89;135
554016;LaReina;5;2;200;240
87173;ElBosque;3;1;90;110
93400;PuenteAlto;2;1;49;79
10;Santiago;4;3;127;250
114570;PuenteAlto;3;2;84;84
159402;LaFlorida;3;1;130;95
1551245;Providencia;4;2;249;890
105853;Independencia;3;2;126;146
168120;Maipú;4;2;130;128
474238;LasCondes;4;2;98;98
183933;LoPrado;5;2;120;130
63512;Melipilla;3;2;80;125
819944;Santiago;15;15;272;390
112080;Maipú;3;1;70;94
1108032;Colina;5;5;300;3000
176842;QuintaNormal;3;2;128;253
886426;LaFlorida;3;2;180;1000
174346;Maipú;3;3;76;118
217933;Santiago;4;2;147;157
132077;SanBernardo;6;3;90;218
98381;Quilicura;3;2;85;80
135180;PuenteAlto;2;1;74;128
89086;LaFlorida;3;1;64;75
466703;LaReina;1;1;72;251
567313;LoBarnechea;4;4;160;300
71606;Colina;2;1;0;0
161893;LaCisterna;2;1;50;320
1218836;LasCondes;4;4;500;1518
105853;Maipú;2;2;70;130
480886;Peñalolén;5;4;162;386
385595;SanMiguel;4;3;200;450
243767;LaFlorida;3;1;112;544
186800;Maipú;3;1;80;253
620498;LasCondes;4;4;156;320
655955;Ñuñoa;3;2;250;636
176837;SanRamón;5;1;125;171
198426;PuenteAlto;3;2;70;142
118306;PedroAguirreCerda;3;2;83;160
1152354;LasCondes;7;5;490;1200
280199;Maipú;4;2;147;270
1551245;LasCondes;6;6;740;1390
72229;Quilicura;2;1;56;56
660025;EstaciónCentral;7;2;390;406
93387;PuenteAlto;2;1;66;81
425484;LaFlorida;4;3;149;358
642659;LasCondes;4;4;151;208
881994;Vitacura;3;2;120;325
101939;Maipú;4;2;66;62
598337;Colina;3;3;180;500
271202;Quilicura;4;3;95;110
1019390;LasCondes;4;4;260;796
114570;Santiago;4;1;80;90
155044;SanBernardo;2;2;90;120
567313;Santiago;3;2;140;246
78755;SanBernardo;4;1;0;0
192798;Pudahuel;2;2;140;180
163546;Maipú;4;3;90;130
221606;Maipú;4;2;90;177
102117;PadreHurtado;3;2;56;90
105853;PuenteAlto;4;2;80;80
211706;LaCisterna;4;2;100;300
199253;PuenteAlto;3;3;90;120
236613;LaFlorida;5;1;80;390
435866;LaGranja;3;2;720;0
99626;LaFlorida;3;2;90;72
59776;Buin;2;1;80;130
204942;PuenteAlto;4;2;190;200
199253;LaCisterna;4;2;125;240
93400;PadreHurtado;2;1;55;85
217933;Melipilla;3;3;130;250
975068;LaReina;5;4;250;600
199253;PuenteAlto;3;3;0;0
819944;Peñalolén;5;5;200;650
327534;Peñalolén;5;2;143;200
775623;Colina;6;4;300;5000
68493;Peñaflor;3;2;65;90
161906;Peñalolén;4;3;147;160
141385;Independencia;3;2;85;100
664819;LasCondes;5;3;162;500
736487;Colina;4;4;240;4000
199446;Maipú;3;3;77;77
709141;Talagante;5;6;600;5800
319113;LaReina;3;1;73;154
531856;LasCondes;3;3;133;242
124533;Recoleta;4;1;100;211
576177;LasCondes;3;2;100;260
885983;LasCondes;4;2;173;433
217933;Maipú;3;3;140;220
749030;Vitacura;3;2;117;413
483102;Talagante;3;2;200;5000
311333;Conchalí;9;9;190;190
1795012;Vitacura;6;4;392;1143
389584;Huechuraba;5;4;140;300
269917;SanJoaquín;3;2;110;223
390027;Huechuraba;5;3;140;250
305817;PadreHurtado;3;3;110;250
664819;LasCondes;3;2;180;140
126981;LaFlorida;3;1;150;347
159402;LaReina;3;2;72;135
411302;LasCondes;3;2;70;183
811080;LaReina;4;3;147;600
99626;Buin;2;2;52;91
308033;Peñalolén;3;2;130;180
396676;Macul;4;3;140;328
99614;Quilicura;1;1;140;160
1006093;LasCondes;5;3;227;227
487313;CaleradeTango;5;3;5300;5300
308033;LaReina;2;2;91;140
487534;Lampa;4;4;350;5500
84682;LaPintana;2;1;40;230
89664;SanBernardo;2;1;50;80
171856;SanBernardo;3;2;116;94
190535;Santiago;3;2;64;149
318804;LasCondes;4;2;113;270
527423;Peñalolén;4;4;156;280
5;Maipú;4;3;107;145
185554;Paine;3;2;118;13800
726869;Colina;5;4;280;6000
184155;Maipú;3;2;805;187
223645;Macul;3;2;101;192
168421;Conchalí;2;1;74;234
180573;PedroAguirreCerda;5;3;141;176
242839;Santiago;6;2;100;100
221606;PuenteAlto;3;3;158;138
367867;Macul;7;4;200;300
242748;LaFlorida;4;3;129;161
186800;SanBernardo;6;2;161;200
2038780;Vitacura;5;5;491;1028
136986;LaFlorida;4;1;60;97
379833;Huechuraba;4;4;140;260
186800;ElBosque;6;2;200;300
403324;Colina;3;4;140;450
300277;LaFlorida;4;3;109;146
487091;LaFlorida;5;3;155;299
576177;Ñuñoa;5;3;204;250
354570;Peñaflor;3;2;0;0
1019390;LasCondes;4;3;245;1049
1013451;LasCondes;5;4;315;569
224159;EstaciónCentral;4;2;90;243
1103600;Santiago;5;3;15190;15190
149440;Peñaflor;4;2;140;200
110803;Quilicura;3;2;87;98
56040;PuenteAlto;2;1;60;80
359002;Colina;3;3;104;284
172853;PuenteAlto;3;2;80;120
642659;LaReina;5;4;180;390
90286;PuenteAlto;2;1;52;70
124533;Lampa;2;1;70;100
277584;Macul;4;2;136;235
1651855;LoBarnechea;5;4;260;760
82814;LaFlorida;4;2;140;180
120174;LoPrado;3;2;55;162
84682;EstaciónCentral;2;1;50;70
199253;Ñuñoa;4;1;85;144
545152;SanMiguel;5;2;221;450
107656;PedroAguirreCerda;4;1;70;120
1085872;LoBarnechea;6;5;348;700
99626;Maipú;3;1;43;60
149440;PadreHurtado;3;2;99;206
704709;Santiago;5;2;267;559
120797;PuenteAlto;4;2;80;80
385595;Buin;3;3;118;366
425041;Maipú;5;3;139;250
1080332;LaReina;4;4;200;760
136986;Pudahuel;5;4;134;100
68493;LaPintana;3;1;0;0
598337;Peñalolén;3;4;140;360
1280885;LoBarnechea;6;5;342;841
130760;Huechuraba;4;2;94;105
180573;LaReina;7;2;64;135
975068;SanMiguel;7;3;345;1000
230028;Independencia;5;2;140;140
173101;Maipú;4;3;93;124
149440;PuenteAlto;3;1;60;190
292521;Ñuñoa;3;2;85;139
217174;Lampa;3;3;115;120
185554;Tiltil;3;2;70;1500
88294;Maipú;3;1;65;65
88294;Maipú;2;1;0;0
143213;Maipú;6;2;90;230
153051;Maipú;3;1;60;162
155044;PuenteAlto;3;2;70;200
136986;Peñaflor;3;2;70;120
139477;Renca;3;2;114;162
280075;Conchalí;5;2;140;290
474238;Ñuñoa;6;3;179;205
527423;LasCondes;4;3;140;380
190847;PedroAguirreCerda;3;1;90;180
930747;LasCondes;4;4;204;489
481329;Ñuñoa;5;2;288;183
227989;Tiltil;4;3;139;7942
753462;LoBarnechea;3;4;250;1100
265485;Peñalolén;3;2;93;126
1285318;LoBarnechea;6;6;500;5700
487534;Peñalolén;3;3;140;330
414404;Macul;4;2;102;393
104155;SanRamón;3;1;51;162
398506;Providencia;4;4;160;226
146526;Melipilla;3;2;84;134
535492;Talagante;5;4;5000;5000
246575;Buin;4;3;110;216
68698;PuenteAlto;4;1;78;63
211706;SanMiguel;2;2;145;145
212299;Buin;3;3;90;190
259029;Maipú;5;4;80;199
221669;Buin;4;3;125;180
454293;LaReina;4;2;140;291
172853;PuenteAlto;3;3;80;173
207867;Buin;3;3;89;184
217174;Buin;3;3;86;189
308343;LaFlorida;3;2;85;500
68493;Lampa;3;1;88;115
119667;PuenteAlto;3;1;54;127
155666;PuenteAlto;2;1;110;165
82192;PuenteAlto;2;1;120;200
130760;Conchalí;4;1;130;180
593462;Peñalolén;4;4;150;480
1573406;LoBarnechea;6;5;418;746
92154;PuenteAlto;2;1;37;75
68493;PuenteAlto;3;1;43;95
149440;Huechuraba;3;1;52;153
205479;Maipú;4;2;90;210
105853;Quilicura;2;2;75;100
467856;SanMiguel;4;2;190;300
84682;Colina;4;2;85;112
731301;Vitacura;3;3;135;375
598337;SanBernardo;4;4;450;2000
84682;PuenteAlto;3;1;80;122
136986;Huechuraba;2;1;54;200
95291;LaFlorida;2;1;65;70
104608;SanBernardo;4;1;100;120
903711;LoBarnechea;6;3;255;650
646202;LaFlorida;5;5;1630;198
336239;SanMiguel;3;2;160;200
183064;Recoleta;4;2;190;200
183064;Recoleta;4;2;190;200
384266;LaFlorida;3;3;125;287
624930;LasCondes;5;3;148;300
159402;EstaciónCentral;3;1;70;161
68493;LaPintana;3;1;0;0
480886;Huechuraba;4;4;140;400
161893;Peñalolén;5;4;118;107
87173;ElBosque;3;1;90;110
1119552;LasCondes;5;6;384;800
620055;Colina;4;4;225;430
210305;LaFlorida;4;2;119;163
332410;LaFlorida;3;3;126;376
959556;Peñaflor;3;5;505;7332
311333;SanMiguel;7;2;150;300
199253;Conchalí;14;2;100;205
163546;SanBernardo;5;2;167;252
220720;SanMiguel;3;2;195;245
124100;Santiago;2;1;37;37
174346;PuenteAlto;3;1;95;199
731301;Santiago;17;15;350;350
249066;QuintaNormal;5;1;132;350
58531;PuenteAlto;3;1;44;70
1728531;Vitacura;5;4;600;5800
112080;Pudahuel;2;1;66;162
211706;Colina;4;3;98;128
438781;Colina;3;3;140;400
686980;CaleradeTango;6;4;330;5000
1635456;LasCondes;6;8;536;1856
1440442;LoBarnechea;4;5;300;1073
130760;Independencia;3;2;101;105
1232132;Vitacura;6;4;243;652
975068;Colina;4;5;260;3000
168120;SanMiguel;2;1;100;200
1728531;LasCondes;5;5;370;1050
96443;Talagante;2;1;60;90
751246;Colina;4;4;270;5000
87173;CerroNavia;3;1;90;70
514127;Huechuraba;5;4;140;400
93275;Pudahuel;2;1;46;73
702049;Huechuraba;5;4;190;635
228255;PuenteAlto;3;3;115;298
93400;PadreHurtado;4;1;90;164
261519;LaFlorida;4;3;90;223
161893;Maipú;3;1;0;0
66002;Pudahuel;2;1;60;87
75789;LaFlorida;3;1;46;100
224159;Pudahuel;3;1;73;198
1052631;LasCondes;5;4;280;800
305817;Santiago;4;3;248;201
442770;Santiago;3;3;140;490
221606;PuenteAlto;3;3;125;156
184155;PuenteAlto;5;3;170;99
77210;PuenteAlto;3;2;93;100
638227;Colina;3;4;155;390
465374;Santiago;3;2;150;427
168120;LaFlorida;3;2;95;101
225595;PadreHurtado;3;2;90;180
58531;PuenteAlto;2;1;67;60
249066;LaFlorida;3;2;144;148
208310;Colina;4;3;110;170
59776;PuenteAlto;2;1;38;64
78456;PuenteAlto;2;1;115;80
791135;LaReina;5;4;200;500
1019390;LasCondes;5;4;208;410
554172;Peñalolén;6;4;155;490
200775;SanBernardo;4;3;130;166
243324;PuenteAlto;3;3;98;228
82814;ElBosque;3;1;51;70
190847;PedroAguirreCerda;3;1;90;180
163138;PuenteAlto;3;2;70;152
655955;LaReina;4;3;240;600
80946;LaFlorida;3;1;60;60
95291;LoPrado;3;2;87;109
443213;Huechuraba;5;4;140;430
1130193;LasCondes;4;4;270;887
354570;Santiago;3;1;160;200
191468;PuenteAlto;3;3;70;140
118306;Conchalí;3;2;72;160
722437;LaReina;6;3;250;350
161893;ElBosque;3;1;180;180
136986;ElBosque;7;2;174;200
518559;Huechuraba;4;3;140;365
137396;PuenteAlto;3;2;0;0
224159;Santiago;4;2;134;102
80946;Lampa;4;2;250;200
547945;SanMiguel;3;2;120;650
841218;Providencia;3;4;182;497
186800;Ñuñoa;3;2;100;150
174346;LoEspejo;3;1;123;147
283213;Colina;4;3;130;280
90909;PuenteAlto;2;1;130;152
252631;Quilicura;3;2;98;191
209838;ElBosque;3;2;120;360
99626;PuenteAlto;5;1;85;68
93400;Santiago;2;1;62;62
89751;IsladeMaipo;3;1;68;148
1732963;LaReina;4;3;295;1150
2280331;Vitacura;4;6;500;686
842105;LoBarnechea;4;3;480;5000
149440;LoPrado;3;1;120;180
593905;Santiago;7;3;318;498
376731;Ñuñoa;3;3;93;121
136986;LaCisterna;2;1;85;145
83324;Pudahuel;3;1;62;116
96443;Talagante;3;1;62;90
753462;Ñuñoa;3;2;600;600
249066;Ñuñoa;4;2;150;226
610212;LasCondes;4;4;150;300
939611;LasCondes;3;3;252;805
778282;LaReina;10;4;222;799
161893;Maipú;2;3;96;142
438781;Colina;3;3;124;340
332410;Lampa;3;3;131;252
356164;Santiago;5;2;252;299
141828;Maipú;3;1;60;120
662603;LaReina;5;3;231;600
174346;Maipú;5;2;70;101
1191667;Macul;7;0;500;1760
1418281;LoBarnechea;5;5;370;1050
775623;LasCondes;3;4;136;410
1240996;LoBarnechea;2;2;120;1431
159402;Santiago;8;4;102;140
460941;SanMiguel;6;2;186;429
118306;PuenteAlto;3;1;96;44
722291;Providencia;9;5;289;488
221606;LaFlorida;3;3;90;100
1635456;Vitacura;7;5;740;1300
354127;Peñalolén;7;3;207;207
952908;Colina;4;6;400;5000
161893;Maipú;5;2;190;250
560399;QuintaNormal;6;4;200;400
336239;Peñalolén;4;3;121;200
1019390;LaReina;4;3;275;1343
485679;Macul;3;1;650;650
160648;Santiago;3;1;120;120
704265;Providencia;5;3;178;412
91258;PuenteAlto;3;2;58;134
234460;Buin;3;3;81;206
128532;EstaciónCentral;2;1;88;57
143213;PuenteAlto;5;2;100;138
363213;Huechuraba;4;4;160;207
105853;PedroAguirreCerda;7;1;121;182
463263;LaReina;3;2;160;160
637783;LoBarnechea;3;3;192;1037
371108;LaFlorida;4;3;142;275
323786;PuenteAlto;5;3;136;205
112576;SanBernardo;2;1;70;90
224159;SanMiguel;3;1;80;350
149440;Maipú;3;2;74;107
1147922;LasCondes;5;2;240;505
78456;Maipú;2;1;50;100
311333;LaCisterna;4;4;200;350
801994;LasCondes;6;7;800;1092
257064;PuenteAlto;4;3;140;320
463158;Peñalolén;3;3;142;342
749030;Colina;5;5;270;3600
374844;Macul;6;3;153;321
1329639;LasCondes;6;3;300;610
286426;SanMiguel;3;2;125;300
318670;Lampa;3;3;123;304
409972;Talagante;4;3;6800;6800
134072;Pudahuel;3;2;80;120
1447090;Huechuraba;4;3;250;2300
819944;Talagante;6;7;427;5808
79701;PuenteAlto;3;1;90;100
155666;Lampa;5;2;140;700
310249;LaFlorida;5;2;100;373
771191;LasCondes;4;4;195;400
249066;LaFlorida;3;1;220;60
236613;Maipú;4;3;113;134
298879;EstaciónCentral;4;2;345;345
168120;LaPintana;8;4;133;195
509695;SanBernardo;4;4;186;2125
149440;Paine;3;2;84;91
99626;Maipú;2;1;64;96
398506;Peñaflor;7;5;400;5000
680332;Colina;3;4;208;641
306437;LaCisterna;3;0;0;0
443213;LaFlorida;5;4;220;437
576177;LasCondes;3;3;108;245
168120;Maipú;4;3;90;145
188366;ElMonte;6;2;130;230
155666;PuenteAlto;4;1;0;0
158094;Quilicura;3;2;91;80
168120;PadreHurtado;3;2;77;140
554016;LoBarnechea;5;4;220;1550
174346;Peñaflor;3;2;57;211
77210;LaPintana;2;1;128;90
527601;EstaciónCentral;1;1;100;744
473225;Providencia;4;3;225;225
149440;LaCisterna;4;1;130;264
278781;Santiago;4;3;143;193
205479;Renca;4;2;90;100
158670;Maipú;4;3;90;121
149440;LaCisterna;3;1;100;364
168120;Peñalolén;4;2;117;152
709141;LasCondes;4;4;187;450
212698;EstaciónCentral;4;1;125;170
642216;LaPintana;4;2;311;2011
161893;Quilicura;3;3;80;140
176842;Lampa;4;2;110;199
576177;Macul;5;2;197;624
452077;LaFlorida;4;3;199;384
43587;Lampa;1;1;55;71
155666;PuenteAlto;4;2;140;200
219390;SanBernardo;4;3;156;156
1373960;LaReina;4;4;324;1105
136986;Maipú;2;1;96;96
779612;Vitacura;4;2;125;330
207846;Maipú;4;4;115;130
474238;LasCondes;3;2;150;150
398892;LaFlorida;3;3;114;299
208310;Maipú;4;4;100;135
1440442;LoBarnechea;6;5;344;723
261519;Cerrillos;4;3;85;147
174346;PuenteAlto;4;3;78;78
174346;Maipú;5;3;90;110
122042;Paine;2;1;55;90
359002;LaReina;4;2;98;360
298879;Santiago;6;2;285;300
229763;SanBernardo;5;3;120;160
87173;LoEspejo;3;1;120;136
143213;LaFlorida;3;1;60;128
174346;Maipú;3;2;60;110
305817;Huechuraba;3;2;118;159
163989;Maipú;3;2;70;161
643368;LaPintana;4;2;311;2011
57174;PuenteAlto;2;0;110;70
193595;PuenteAlto;3;2;63;192
616066;Vitacura;3;2;117;360
1817173;LasCondes;6;9;540;1850
1019390;LaReina;5;3;220;1343
373599;Macul;4;2;130;350
130635;PuenteAlto;4;2;73;109
174346;SanJoaquín;3;2;103;240
620055;Colina;3;4;170;480
500831;LaReina;6;4;164;526
161893;Peñaflor;3;1;117;295
136986;LaGranja;4;4;150;300
686980;Providencia;4;2;220;281
130760;Maipú;3;2;60;100
1019390;LasCondes;5;3;295;790
190582;Maipú;2;2;80;158
483102;Huechuraba;4;4;140;400
189290;PuenteAlto;3;2;113;250
464930;LaReina;3;2;159;295
136986;Maipú;3;2;65;128
473225;Ñuñoa;3;1;130;184
82438;Paine;2;1;32;103
314681;Huechuraba;4;3;114;144
105604;LaFlorida;5;2;120;103
155125;LaFlorida;3;2;110;160
1147922;Providencia;4;3;218;660
749030;Colina;5;4;292;5010
871731;LaFlorida;8;5;400;1000
172853;PuenteAlto;3;2;86;110
664819;Peñalolén;3;3;151;420
230386;PuenteAlto;4;2;64;64
283213;Colina;4;3;130;130
221606;LasCondes;2;3;175;200
443213;PadreHurtado;4;3;175;380
452077;Huechuraba;5;4;160;318
1103600;LoBarnechea;4;4;300;803
376731;Providencia;5;4;216;226
522991;LaReina;4;4;134;408
109589;Pudahuel;3;2;56;84
245330;Recoleta;9;8;199;180
190582;Buin;3;3;0;0
243767;PuenteAlto;3;3;129;129
221252;Buin;3;3;100;173
186800;Maipú;4;2;120;140
101939;Talagante;2;1;46;145
363435;Huechuraba;4;3;143;229
410959;Ñuñoa;3;3;135;172
186800;Maipú;4;3;110;140
110803;PadreHurtado;4;2;75;125
1108032;LasCondes;4;3;212;212
98172;SanBernardo;2;2;59;101
952908;Colina;10;9;527;5090
206725;PuenteAlto;4;3;120;156
348692;QuintaNormal;9;3;122;475
314238;ElBosque;5;2;155;546
168120;PuenteAlto;4;3;105;130
350138;SanBernardo;6;2;300;510
797783;Colina;4;5;320;5400
2216065;LasCondes;4;4;644;3460
531856;SanMiguel;3;2;110;500
311333;Santiago;5;2;147;220
744598;LasCondes;3;3;129;161
112080;PuenteAlto;3;2;0;0
505263;Macul;2;1;95;687
526980;Vitacura;3;3;90;178
397562;Recoleta;4;2;57;347
554016;SanMiguel;5;2;200;360
224159;LasCondes;3;1;64;200
1329639;LasCondes;9;4;298;614
158780;Buin;5;3;123;132
149440;Peñalolén;5;2;70;100
1285318;LasCondes;6;5;360;670
270138;Santiago;3;3;130;190
297130;LaFlorida;3;3;105;198
155666;ElBosque;3;1;72;150
664819;LoBarnechea;5;4;140;320
518559;Huechuraba;4;3;140;365
509252;Colina;5;4;180;5000
141828;PuenteAlto;3;1;63;100
460941;Providencia;3;2;112;152
1041550;LaReina;2;1;136;1773
168421;Maipú;4;3;90;121
172233;Maipú;3;2;130;146
48568;Lampa;2;1;57;76
104608;SanBernardo;3;1;60;80
718005;LasCondes;3;3;164;615
1001218;Colina;6;6;611;5411
1143489;LasCondes;4;4;267;690
966204;LoBarnechea;5;4;260;8500
793351;Vitacura;3;3;181;377
558448;LaCisterna;6;3;250;598
943512;LasCondes;6;6;876;1308
1165650;LasCondes;4;5;250;1140
186800;Peñaflor;3;2;57;211
576177;Vitacura;4;2;114;224
105853;ElBosque;5;1;100;162
180573;PuenteAlto;3;3;144;107
1529085;LoBarnechea;4;4;350;1086
1417838;LasCondes;5;5;293;680
159402;ElBosque;9;3;190;180
997229;LasCondes;5;4;260;600
1684209;Colina;6;6;550;5000
819944;Peñalolén;5;6;280;700
226792;LaFlorida;3;1;60;160
1440442;LoBarnechea;5;6;430;1000
105853;Peñalolén;4;1;92;92
686537;Providencia;4;4;160;350
